codigo;codigo1;codigo2;codigo3;codigo4;nombre;costo_sud;pvp_sud;disponibilidad_sud;min_ofer_sud;costo_k;pvp_k;min_ofer_k;ofer_k;precio_descuento_k;disponibilidad_k;disponibilidad_k_cc;disponibilidad_k_sfe;costo_doan;pvp_doan;disponibilidad_doan;costo_lider;pvp_lider;costo_descuento_lider;pvp_descuento_lider;compra_minima_descuento_lider;marca;costo_cannon;pvp_cannon;costo_indio;pvp_indio;disponibilidad_indio;costo_monroe;costo_noTRF_monroe;pvp_monroe;min_ofer_monroe;disponibilidad_monroe;mkt
1924246;;;;;OPI ESM.NL NLS79 15 m;-;-;-;-;-;-;-;-;-;-;-;-;3694.8;6099;C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
19024247;;;;;OPI ESM.NL NLS86 15 m;-;-;-;-;-;-;-;-;-;-;-;-;3694.8;6099;F;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
19024249;;;;;OPI ESM.NL NLS96 15 m;-;-;-;-;-;-;-;-;-;-;-;-;3694.8;6099;MC;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
3614228115094;;;;;OPI ESM.NL NLSH1 15 m;-;-;-;-;-;-;-;-;-;-;-;-;3694.8;6099;MC;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
3614228115100;;;;;OPI ESM.NL NLSH2 15 m;-;-;-;-;-;-;-;-;-;-;-;-;3694.8;6099;F;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
3614228115117;;;;;OPI ESM.NL NLSH3 15 m;-;-;-;-;-;-;-;-;-;-;-;-;3694.8;6099;C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
3614228115148;;;;;OPI ESM.NL NLSH6 15 m;-;-;-;-;-;-;-;-;-;-;-;-;3694.8;6099;MC;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
19024282;;;;;OPI ESM.NL NLT02 15 m;-;-;-;-;-;-;-;-;-;-;-;-;3694.8;6099;F;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
19024267;;;;;OPI ESM.NL NLT30 15 m;-;-;-;-;-;-;-;-;-;-;-;-;3694.8;6099;C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1937040;;;;;OPI ESM.NL NLV28 15 m;-;-;-;-;-;-;-;-;-;-;-;-;3694.8;6099;MC;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1929629;;;;;OPI ESM.NL NLV31;-;-;-;-;-;-;-;-;-;-;-;-;3694.8;6099;MC;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1929630;;;;;OPI ESM.NL NLV32 15 m;-;-;-;-;-;-;-;-;-;-;-;-;3694.8;6099;C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1940606;;;;;OPI ESM.NL NLV33 15 m;-;-;-;-;-;-;-;-;-;-;-;-;3694.8;6099;D;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1929634;;;;;OPI ESM.NL NLV36 15 m;-;-;-;-;-;-;-;-;-;-;-;-;3694.8;6099;F;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1924250;;;;;OPI ESM.NL NLW42 15 m;-;-;-;-;-;-;-;-;-;-;-;-;3694.8;6099;F;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
19024260;;;;;OPI ESM.NL NLW52 15 m;-;-;-;-;-;-;-;-;-;-;-;-;3694.8;6099;MC;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1930969;;;;;OPI ESM.NL NLW53 15 m;-;-;-;-;-;-;-;-;-;-;-;-;3694.8;6099;MC;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1940613;;;;;OPI ESM.NL NLW57 15 m;-;-;-;-;-;-;-;-;-;-;-;-;3694.8;6099;C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1930974;;;;;OPI ESM.NL NLW58 15 m;-;-;-;-;-;-;-;-;-;-;-;-;3694.8;6099;C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1930977;;;;;OPI ESM.NL NLW61;-;-;-;-;-;-;-;-;-;-;-;-;3694.8;6099;F;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1937051;;;;;OPI ESM.NL NLW62 15 m;-;-;-;-;-;-;-;-;-;-;-;-;3694.8;6099;C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1930980;;;;;OPI ESM.NL NLW64;-;-;-;-;-;-;-;-;-;-;-;-;3694.8;6099;F;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
19024273;;;;;OPI ESM.NL NLZ13 15 m;-;-;-;-;-;-;-;-;-;-;-;-;3694.8;6099;C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1924252;;;;;OPI ESM.NL NLZ18 15 m;-;-;-;-;-;-;-;-;-;-;-;-;3694.8;6099;C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1924253;;;;;OPI ESM.NL NLZ19 15 m;-;-;-;-;-;-;-;-;-;-;-;-;3694.8;6099;C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
3614228129039;;;;;OPI ESM.NL SCOTLAND x15ml. NLU12;-;-;-;-;-;-;-;-;-;-;-;-;3174.08;5239;C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
3614228129046;;;;;OPI ESM.NL SCOTLAND x15ml. NLU13;-;-;-;-;-;-;-;-;-;-;-;-;3174.08;5239;F;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
3614228129053;;;;;OPI ESM.NL SCOTLAND x15ml. NLU14;-;-;-;-;-;-;-;-;-;-;-;-;3174.08;5239;C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
3614228129060;;;;;OPI ESM.NL SCOTLAND x15ml. NLU15;-;-;-;-;-;-;-;-;-;-;-;-;3174.08;5239;F;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
3614228129077;;;;;OPI ESM.NL SCOTLAND x15ml. NLU16;-;-;-;-;-;-;-;-;-;-;-;-;3174.08;5239;F;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
3614228129084;;;;;OPI ESM.NL SCOTLAND x15ml. NLU17;-;-;-;-;-;-;-;-;-;-;-;-;3174.08;5239;C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
3614228129091;;;;;OPI ESM.NL SCOTLAND x15ml. NLU18;-;-;-;-;-;-;-;-;-;-;-;-;3174.08;5239;MC;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
3614228129107;;;;;OPI ESM.NL SCOTLAND x15ml. NLU19;-;-;-;-;-;-;-;-;-;-;-;-;3174.08;5239;C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
3614228129114;;;;;OPI ESM.NL SCOTLAND x15ml. NLU20;-;-;-;-;-;-;-;-;-;-;-;-;3174.08;5239;D;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
3614228129121;;;;;OPI ESM.NL SCOTLAND x15ml. NLU21;-;-;-;-;-;-;-;-;-;-;-;-;3174.08;5239;C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
3614228129138;;;;;OPI ESM.NL SCOTLAND x15ml. NLU22;-;-;-;-;-;-;-;-;-;-;-;-;3174.08;5239;F;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
3614228128544;;;;;OPI ESM.NL SCOTLAND x15ml. NLU23;-;-;-;-;-;-;-;-;-;-;-;-;3174.08;5239;F;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1938652;;;;;OPI INFINITE SHINE x15ml. ISLA15;-;-;-;-;-;-;-;-;-;-;-;-;4671.83;7699;MC;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1938677;;;;;OPI INFINITE SHINE x15ml. ISLA60;-;-;-;-;-;-;-;-;-;-;-;-;4671.83;7699;F;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1938667;;;;;OPI INFINITE SHINE x15ml. ISLA61;-;-;-;-;-;-;-;-;-;-;-;-;4671.83;7699;F;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1938678;;;;;OPI INFINITE SHINE x15ml. ISLB31;-;-;-;-;-;-;-;-;-;-;-;-;4671.83;7699;D;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1938665;;;;;OPI INFINITE SHINE x15ml. ISLB59;-;-;-;-;-;-;-;-;-;-;-;-;4671.83;7699;C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1938671;;;;;OPI INFINITE SHINE x15ml. ISLB78;-;-;-;-;-;-;-;-;-;-;-;-;4671.83;7699;MC;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1938650;;;;;OPI INFINITE SHINE x15ml. ISLC09;-;-;-;-;-;-;-;-;-;-;-;-;4671.83;7699;C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1938686;;;;;OPI INFINITE SHINE x15ml. ISLC13;-;-;-;-;-;-;-;-;-;-;-;-;4671.83;7699;F;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1938672;;;;;OPI INFINITE SHINE x15ml. ISLF15;-;-;-;-;-;-;-;-;-;-;-;-;4671.83;7699;MC;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1938653;;;;;OPI INFINITE SHINE x15ml. ISLF16;-;-;-;-;-;-;-;-;-;-;-;-;4671.83;7699;F;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1938679;;;;;OPI INFINITE SHINE x15ml. ISLF62;-;-;-;-;-;-;-;-;-;-;-;-;4671.83;7699;MC;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1938649;;;;;OPI INFINITE SHINE x15ml. ISLH08;-;-;-;-;-;-;-;-;-;-;-;-;4671.83;7699;MC;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1938654;;;;;OPI INFINITE SHINE x15ml. ISLH19;-;-;-;-;-;-;-;-;-;-;-;-;4671.83;7699;MC;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1938655;;;;;OPI INFINITE SHINE x15ml. ISLH22;-;-;-;-;-;-;-;-;-;-;-;-;4671.83;7699;MC;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1938659;;;;;OPI INFINITE SHINE x15ml. ISLH39;-;-;-;-;-;-;-;-;-;-;-;-;4671.83;7699;MC;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1938668;;;;;OPI INFINITE SHINE x15ml. ISLH63;-;-;-;-;-;-;-;-;-;-;-;-;4671.83;7699;F;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1939803;;;;;OPI INFINITE SHINE x15ml. ISLI53;-;-;-;-;-;-;-;-;-;-;-;-;4671.83;7699;F;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1939805;;;;;OPI INFINITE SHINE x15ml. ISLI59;-;-;-;-;-;-;-;-;-;-;-;-;4671.83;7699;C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1939804;;;;;OPI INFINITE SHINE x15ml. ISLI60;-;-;-;-;-;-;-;-;-;-;-;-;4671.83;7699;D;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1939800;;;;;OPI INFINITE SHINE x15ml. ISLI62;-;-;-;-;-;-;-;-;-;-;-;-;4671.83;7699;C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1938647;;;;;OPI INFINITE SHINE x15ml. ISLL00;-;-;-;-;-;-;-;-;-;-;-;-;4671.83;7699;MC;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1938680;;;;;OPI INFINITE SHINE x15ml. ISLL03;-;-;-;-;-;-;-;-;-;-;-;-;4671.83;7699;F;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1940591;;;;;OPI INFINITE SHINE x15ml. ISLL24;-;-;-;-;-;-;-;-;-;-;-;-;4671.83;7699;D;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1940592;;;;;OPI INFINITE SHINE x15ml. ISLL25;-;-;-;-;-;-;-;-;-;-;-;-;4671.83;7699;D;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1940593;;;;;OPI INFINITE SHINE x15ml. ISLL26;-;-;-;-;-;-;-;-;-;-;-;-;4671.83;7699;C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1938666;;;;;OPI INFINITE SHINE x15ml. ISLL60;-;-;-;-;-;-;-;-;-;-;-;-;4671.83;7699;C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1938669;;;;;OPI INFINITE SHINE x15ml. ISLL64;-;-;-;-;-;-;-;-;-;-;-;-;4671.83;7699;MC;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1938675;;;;;OPI INFINITE SHINE x15ml. ISLL87;-;-;-;-;-;-;-;-;-;-;-;-;4671.83;7699;C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1938656;;;;;OPI INFINITE SHINE x15ml. ISLM23;-;-;-;-;-;-;-;-;-;-;-;-;4671.83;7699;C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1938657;;;;;OPI INFINITE SHINE x15ml. ISLN25;-;-;-;-;-;-;-;-;-;-;-;-;4671.83;7699;F;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1938681;;;;;OPI INFINITE SHINE x15ml. ISLN53;-;-;-;-;-;-;-;-;-;-;-;-;4671.83;7699;MC;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1938664;;;;;OPI INFINITE SHINE x15ml. ISLN56;-;-;-;-;-;-;-;-;-;-;-;-;4671.83;7699;F;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1940597;;;;;OPI INFINITE SHINE x15ml. ISLP32;-;-;-;-;-;-;-;-;-;-;-;-;4671.83;7699;D;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1940598;;;;;OPI INFINITE SHINE x15ml. ISLP33;-;-;-;-;-;-;-;-;-;-;-;-;4671.83;7699;D;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1940599;;;;;OPI INFINITE SHINE x15ml. ISLP34;-;-;-;-;-;-;-;-;-;-;-;-;4671.83;7699;D;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
619828139771;;;;;OPI INFINITE SHINE x15ml. ISLP36;-;-;-;-;-;-;-;-;-;-;-;-;4671.83;7699;MC;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
619828139788;;;;;OPI INFINITE SHINE x15ml. ISLP37;-;-;-;-;-;-;-;-;-;-;-;-;4671.83;7699;MC;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1940602;;;;;OPI INFINITE SHINE x15ml. ISLP38;-;-;-;-;-;-;-;-;-;-;-;-;4671.83;7699;D;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1940603;;;;;OPI INFINITE SHINE x15ml. ISLP40;-;-;-;-;-;-;-;-;-;-;-;-;4671.83;7699;C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1940604;;;;;OPI INFINITE SHINE x15ml. ISLP41;-;-;-;-;-;-;-;-;-;-;-;-;4671.83;7699;MC;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1938676;;;;;OPI INFINITE SHINE x15ml. ISLP61;-;-;-;-;-;-;-;-;-;-;-;-;4671.83;7699;F;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1938661;;;;;OPI INFINITE SHINE x15ml. ISLR44;-;-;-;-;-;-;-;-;-;-;-;-;4671.83;7699;MC;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1938662;;;;;OPI INFINITE SHINE x15ml. ISLR53;-;-;-;-;-;-;-;-;-;-;-;-;4671.83;7699;D;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1938663;;;;;OPI INFINITE SHINE x15ml. ISLR54;-;-;-;-;-;-;-;-;-;-;-;-;4671.83;7699;F;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1938682;;;;;OPI INFINITE SHINE x15ml. ISLS45;-;-;-;-;-;-;-;-;-;-;-;-;4671.83;7699;D;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1938670;;;;;OPI INFINITE SHINE x15ml. ISLS86;-;-;-;-;-;-;-;-;-;-;-;-;4671.83;7699;F;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
3614228115179;;;;;OPI INFINITE SHINE x15ml. ISLSH2;-;-;-;-;-;-;-;-;-;-;-;-;4671.83;7699;F;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
3614228115186;;;;;OPI INFINITE SHINE x15ml. ISLSH3;-;-;-;-;-;-;-;-;-;-;-;-;4671.83;7699;C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
3614228115155;;;;;OPI INFINITE SHINE x15ml. ISLSH6;-;-;-;-;-;-;-;-;-;-;-;-;4671.83;7699;C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1938648;;;;;OPI INFINITE SHINE x15ml. ISLT02;-;-;-;-;-;-;-;-;-;-;-;-;4671.83;7699;MC;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1938658;;;;;OPI INFINITE SHINE x15ml. ISLT31;-;-;-;-;-;-;-;-;-;-;-;-;4671.83;7699;C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1938683;;;;;OPI INFINITE SHINE x15ml. ISLT75;-;-;-;-;-;-;-;-;-;-;-;-;4671.83;7699;C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1938651;;;;;OPI INFINITE SHINE x15ml. ISLV12;-;-;-;-;-;-;-;-;-;-;-;-;4671.83;7699;D;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1938660;;;;;OPI INFINITE SHINE x15ml. ISLW42;-;-;-;-;-;-;-;-;-;-;-;-;4671.83;7699;F;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1938640;;;;;OPI INFINITE SHINE x15ml. ISLW53;-;-;-;-;-;-;-;-;-;-;-;-;4671.83;7699;F;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1938684;;;;;OPI INFINITE SHINE x15ml. ISLW62;-;-;-;-;-;-;-;-;-;-;-;-;4671.83;7699;D;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1938674;;;;;OPI INFINITE SHINE x15ml. ISLW64;-;-;-;-;-;-;-;-;-;-;-;-;4671.83;7699;F;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1938685;;;;;OPI INFINITE SHINE x15ml. ISLZ13;-;-;-;-;-;-;-;-;-;-;-;-;4671.83;7699;C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1938645;;;;;OPI INFINITE SHINE x15ml. IST11;-;-;-;-;-;-;-;-;-;-;-;-;4671.83;7699;F;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1938646;;;;;OPI INFINITE SHINE x15ml. IST31;-;-;-;-;-;-;-;-;-;-;-;-;4671.83;7699;F;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
3614228408882;;;;;OPI MINI PACK INF.SHINE ISDU1 x5Un.;-;-;-;-;-;-;-;-;-;-;-;-;6613.42;10899;MC;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
19024294;;;;;OPI TRATAMIENTO NTT40 x15ml.;-;-;-;-;-;-;-;-;-;-;-;-;3763.35;6199;F;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
19024295;;;;;OPI TRATAMIENTO NTT60 x15ml.;-;-;-;-;-;-;-;-;-;-;-;-;3763.35;6199;D;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
619828378408;;;;;OPI TRATAMIENTO NTT74 x15ml.;-;-;-;-;-;-;-;-;-;-;-;-;4736.12;7799;F;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
309978743040;;;;;REVLON * ESM.CR 276-VIVACI;-;-;-;-;-;-;-;-;-;-;-;-;2961.2;4889;MC;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
309972273420;;;;;REVLON * ESM.CR 490-URBAN;-;-;-;-;-;-;-;-;-;-;-;-;2961.2;4889;C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
309970169442;;;;;REVLON * ESM.CR 730-VALEN.;-;-;-;-;-;-;-;-;-;-;-;-;2961.2;4889;MC;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
309972271976;;;;;REVLON * ESM.CR PLUM;-;-;-;-;-;-;-;-;-;-;-;-;2961.2;4889;D;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
309970169534;;;;;REVLON * ESM.CR PURE PEARL;-;-;-;-;-;-;-;-;-;-;-;-;2961.2;4889;MC;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
309970136253;;;;;REVLON * ESM.SNAP 002-MAKIN;-;-;-;-;-;-;-;-;-;-;-;-;3843.88;6349;D;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
309970136277;;;;;REVLON * ESM.SNAP 003-BRIGHT;-;-;-;-;-;-;-;-;-;-;-;-;3843.88;6349;D;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
309970136284;;;;;REVLON * ESM.SNAP 004-BLUE M;-;-;-;-;-;-;-;-;-;-;-;-;3843.88;6349;D;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
309970136376;;;;;REVLON * ESM.SNAP 009-NO DRA;-;-;-;-;-;-;-;-;-;-;-;-;3843.88;6349;D;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
309970139551;;;;;REVLON * ESM.SNAP 023-DAREDE;-;-;-;-;-;-;-;-;-;-;-;-;3843.88;6349;D;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
309970139629;;;;;REVLON * ESM.SNAP 028-RULE T;-;-;-;-;-;-;-;-;-;-;-;-;3843.88;6349;D;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
309970169497;;;;;REVLON ESM.CREMOSO 270-CHERRI;-;-;-;-;-;-;-;-;-;-;-;-;5513.77;9099;C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
309970169466;;;;;REVLON ESM.CREMOSO 570-VIXEN;-;-;-;-;-;-;-;-;-;-;-;-;5513.77;9099;C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
309970169527;;;;;REVLON ESM.CREMOSO 680-RE.RED;-;-;-;-;-;-;-;-;-;-;-;-;5513.77;9099;C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
309970169459;;;;;REVLON ESM.CREMOSO 705-GRAY S;-;-;-;-;-;-;-;-;-;-;-;-;5513.77;9099;C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
309970169381;;;;;REVLON ESM.CREMOSO 731-KNOCK;-;-;-;-;-;-;-;-;-;-;-;-;5513.77;9099;C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
309970169541;;;;;REVLON ESM.CREMOSO 909-SHE.PE;-;-;-;-;-;-;-;-;-;-;-;-;5513.77;9099;C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
309970139483;;;;;REVLON ESM.SNAP 016-GET RE;5581.6800000;9219;-;1;-;-;-;-;-;-;-;-;5765.8;9499;C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;si
309970139506;;;;;REVLON ESM.SNAP 018-KEEP C;-;-;-;-;-;-;-;-;-;-;-;-;5765.8;9499;C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
309970139568;;;;;REVLON ESM.SNAP 024-SO SHA;-;-;-;-;-;-;-;-;-;-;-;-;5765.8;9499;C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
309970139582;;;;;REVLON ESM.SNAP 026-UNDER;-;-;-;-;-;-;-;-;-;-;-;-;5765.8;9499;C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
309970139605;;;;;REVLON ESM.SNAP 029-B.BLIS;5581.6800000;9219;-;1;-;-;-;-;-;-;-;-;5765.8;9499;C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;si
3607349863784;;;;;RIMMEL * ESM.60 SEG. 323-DONT;-;-;-;-;-;-;-;-;-;-;-;-;2076.52;3429;MC;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
3614225927461;;;;;RIMMEL * ESM.60 SEG. 824;-;-;-;-;-;-;-;-;-;-;-;-;2076.52;3429;C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
3614220617299;;;;;RIMMEL * ESM.60 SEG. 855;-;-;-;-;-;-;-;-;-;-;-;-;2076.52;3429;C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
3607345312859;;;;;RIMMEL * ESM.60 SEG. SKY HIGH;-;-;-;-;-;-;-;-;-;-;-;-;2076.52;3429;C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
7891350039443;;;;;RISQUE * ESM.BIO CANELA;-;-;-;-;-;-;-;-;-;-;-;-;1077.56;1779;C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
7891350039467;;;;;RISQUE * ESM.BIO CHA VERDE;-;-;-;-;-;-;-;-;-;-;-;-;1077.56;1779;C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
7891350039528;;;;;RISQUE * ESM.BIO GIRASOL;-;-;-;-;-;-;-;-;-;-;-;-;1077.56;1779;C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
7891350039498;;;;;RISQUE * ESM.BIO OCEANO AZUL;-;-;-;-;-;-;-;-;-;-;-;-;1077.56;1779;MC;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
7891350039429;;;;;RISQUE * ESM.BIO PIMIENTA C;-;-;-;-;-;-;-;-;-;-;-;-;1077.56;1779;F;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
7891182020930;;;;;RISQUE * ESMALTE CAFã BRASI;-;-;-;-;-;-;-;-;-;-;-;-;1180.02;1949;MC;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
7891182015752;;;;;RISQUE * ESMALTE CHOQUE PINK;-;-;-;-;-;-;-;-;-;-;-;-;1180.02;1949;D;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
7891350040050;;;;;RISQUE * ESMALTE CMG NGM CO;-;-;-;-;-;-;-;-;-;-;-;-;1180.02;1949;D;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
7891350040081;;;;;RISQUE * ESMALTE FORA DA CA;-;-;-;-;-;-;-;-;-;-;-;-;1180.02;1949;D;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
7891350040098;;;;;RISQUE * ESMALTE GERACAO CT;-;-;-;-;-;-;-;-;-;-;-;-;1180.02;1949;F;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
7891350040104;;;;;RISQUE * ESMALTE NEON GENDE;-;-;-;-;-;-;-;-;-;-;-;-;1180.02;1949;D;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
